,data,data,lci,lci,lci,lci,random_walk,random_walk,random_walk,random_walk,direct_neighbor,direct_neighbor,direct_neighbor,direct_neighbor,diamond,diamond,diamond,diamond,gcn,gcn,gcn,gcn,node2vec,node2vec,node2vec,node2vec
C1860493,Sternal anomalies,,0.3,0.2,0.8537689200482868,0.03403640310216928,0.2,0.0,0.8136944005942984,0.003688530504273031,0.0,0.0,0.6003737580091002,0.000737480860709868,0.1,0.05,0.568668167889312,0.011522725795932116,0.1,0.0,0.644145231683536,0.004226018376431174,0.15,0.0,0.7470656514068159,0.002800963068224525
C1858285,Decreased number of large and small myelinated fibers,,0.0,0.0,0.6732020150431796,0.00047652783329723723,0.15,0.05,0.8360943448788187,0.011228950239897138,0.05,0.0,0.6559151267527161,0.003798286164257003,0.0,0.0,0.4930355650478225,8.820820068435815e-05,0.0,0.0,0.2952270405794409,0.0001137828913458802,0.0,0.0,0.5894395951341814,0.0003936104758504533
C0010520,Cyanosis,,0.15,0.15,0.7521436861652739,0.07968212069308714,0.4,0.15,0.8113370473537606,0.015439246034556504,0.35,0.05,0.6883402971216341,0.008698296501496833,0.0,0.0,0.4930362116991643,7.891625322300809e-05,0.05,0.0,0.6080408542246982,0.004110016092712751,0.2,0.2,0.6840157845868153,0.0738223416971607
C0575167,Deformity of neck,,0.25,0.25,0.7726448602470053,0.047123268828662385,0.1,0.0,0.7517782523911227,0.0019919944882457546,0.0,0.0,0.4767132509982357,8.820820068435815e-05,0.0,0.0,0.4930355650478225,8.820820068435815e-05,0.0,0.0,0.403057386944006,0.0002478625537746685,0.0,0.0,0.6009216268920048,0.0008176809017895559
C0020452,Hyperemia,,0.3,0.3,0.8003225956182696,0.02862583215109738,0.0,0.0,0.8672762718158188,0.0016899059908622558,0.0,0.0,0.5909905310063127,0.001609511470613726,0.1,0.1,0.543729112513925,0.05005569608505935,0.1,0.0,0.6134677868548087,0.005004273799102885,0.1,0.1,0.8015595989602673,0.0262942176713837
C4025723,Abnormal upper motor neuron morphology,,0.2,0.2,0.8291527429685324,0.10086635371881483,0.3,0.1,0.8936449921099046,0.10494782673963303,0.15,0.05,0.7602397196695443,0.009372015865383505,0.0,0.0,0.5425044091710758,0.0004223495919731639,0.1,0.0,0.7265861412791237,0.0037820445954692096,0.1,0.1,0.7829156223893066,0.00906228215526218
C0033805,Pseudohypoaldosteronism,urinary system ,0.4,0.3,0.9398616976841324,0.302334251765043,0.7,0.5,0.9432217942172924,0.059032892832278513,0.1,0.0,0.829477421450782,0.004346946135453841,0.5,0.5,0.7962871861512043,0.10820903939819848,0.2,0.1,0.702589687659535,0.015784121435487745,0.5,0.4,0.8722838446187404,0.14796328123946845
C0023895,Liver diseases,endocrine system ,0.15,0.11527777777777776,0.7691191671970979,0.04737711580344646,0.10416666666666666,0.08194444444444443,0.7785998814939014,0.027782964364396274,0.059722222222222225,0.0,0.6791654699620677,0.003224725543923516,0.06944444444444445,0.04722222222222222,0.5336747499210821,0.0482465985331511,0.034722222222222224,0.0,0.6078697235030196,0.002939287535028343,0.04583333333333333,0.02222222222222222,0.7653834759028975,0.007984007014680172
C0023532,"Leukoplakia, Oral",,0.65,0.65,0.8924130912580486,0.09961223439637223,0.2333333333333333,0.15,0.8773890230312036,0.08387749101067153,0.16666666666666666,0.08333333333333333,0.8156002352649827,0.013573218588398876,0.3333333333333333,0.18333333333333326,0.6616030522535911,0.022811553809240385,0.36666666666666653,0.3333333333333333,0.6709409051510649,0.1196967955630647,0.1,0.1,0.7847302191679049,0.015560107373836726
C0005283,beta Thalassemia,monogenic ,0.4,0.0,0.6213138720007425,0.006929267346639857,0.2,0.0,0.742715923330394,0.005278659172018265,0.0,0.0,0.5919942451385343,0.001979606377726532,0.0,0.0,0.4930384740335082,4.640801930573604e-05,0.2,0.2,0.4552791571912563,0.025508329437873786,0.0,0.0,0.7911217338840674,0.0009031551124266318
C0221354,Frontal bossing,,0.1025,0.04458333333333333,0.8091576624458773,0.01906753064689761,0.01916666666666666,0.0,0.7718552588543126,0.004086551755126545,0.0,0.0,0.6747036783945426,0.0015829874615933535,0.02583333333333333,0.01916666666666666,0.5157690967355075,0.0020572596278178477,0.0575,0.012916666666666665,0.494081296919291,0.007431804156735194,0.0125,0.0,0.6434889067999875,0.0019092115324167531
C0917990,Acro-Osteolysis,monogenic ,0.15,0.0,0.8261417432470063,0.003782540477842801,0.1,0.0,0.8487584702496983,0.005322621782277109,0.1,0.0,0.6574062470992297,0.0018460778069171848,0.0,0.0,0.5432005940777871,0.000908478707866345,0.0,0.0,0.5604056437389772,0.00022756805558226266,0.0,0.0,0.5899795785760699,0.00018803799668315344
C0263523,Micronychia (disorder),,0.18333333333333326,0.0,0.7041951113794331,0.004087251176221043,0.0,0.0,0.6559443644638462,0.0010356947936235915,0.0,0.0,0.5328437746714345,0.000663531680626536,0.0,0.0,0.4930339478939302,0.00011144389502420296,0.0,0.0,0.582979612687503,0.0010499473067546506,0.0,0.0,0.6284284586448706,0.00034327459441915785
C0035222,"Respiratory Distress Syndrome, Adult",respiratory system ,0.075,0.0,0.7902141330111074,0.002976542549898583,0.025,0.0,0.7578205604870567,0.002174662196355885,0.0,0.0,0.6070728958497933,0.0008567237345871173,0.0,0.0,0.5053597155737324,0.0002651109623221145,0.025,0.0,0.6202491053585537,0.00208752503005095,0.1,0.025,0.7297172003532091,0.005029399605077821
C0017178,Gastrointestinal Diseases,,0.2,0.2,0.7794325829658854,0.011476599190814948,0.0,0.0,0.8154026456254352,0.0013359090692608145,0.15,0.0,0.6413297748897656,0.0033255944042766424,0.0,0.0,0.4930378278022743,5.569393093524347e-05,0.0,0.0,0.5058911580413088,0.0011651900278772738,0.1,0.1,0.7025899280575538,0.03438124059963575
C0264142,Spade-like hand,,0.2,0.0,0.7990123485446359,0.00609595747005505,0.1,0.0,0.7984494684555035,0.001989137522991684,0.0,0.0,0.605538275846061,0.0008038348513022026,0.0,0.0,0.49303653497980604,7.427092644376604e-05,0.0,0.0,0.6881087229005153,0.0010476460378769097,0.0,0.0,0.6539575692864771,0.00026634875006995045
C0004352,Autistic Disorder,,0.022507122507122508,0.011253561253561254,0.7492153298834839,0.005599495153309342,0.033618233618233614,0.011253561253561254,0.7450060285382033,0.005392814069292467,0.0,0.0,0.668573233691834,0.0027686159615590124,0.01111111111111111,0.007407407407407406,0.5042542477441491,0.0019568236712923176,0.029914529914529912,0.01111111111111111,0.5603686809076663,0.005646593545666679,0.029914529914529912,0.003703703703703704,0.70659261801817,0.006616655690424161
C0575158,Kyphoscoliosis deformity of spine,,0.2,0.13333333333333336,0.7781368718115707,0.014286431111737115,0.03333333333333333,0.016666666666666666,0.7908483354266487,0.004705579480807761,0.016666666666666666,0.0,0.6309895954474267,0.0009350091710733396,0.0,0.0,0.5181180319734536,0.0007150579991955076,0.06666666666666668,0.016666666666666666,0.474156083794638,0.002943959811393804,0.03333333333333333,0.016666666666666666,0.6761175978043448,0.002699696832494623
C0344312,White forelock,,0.45,0.45,0.8923207240659086,0.0487430988634839,0.5,0.25,0.9394987236017638,0.05998423397388838,0.55,0.1,0.8438233928985845,0.015454795712941272,0.1,0.1,0.5437061963332559,0.01433676698393812,0.05,0.05,0.6028312833604085,0.014942107586347012,0.0,0.0,0.7395381759108842,0.002396392057869776
C1856660,Abnormal helices,,0.4,0.2,0.9719450503550376,0.020184102939746082,0.1,0.0,0.9039030955585464,0.00402232666871174,0.1,0.0,0.5935048962732631,0.002618905274595711,0.0,0.0,0.5430431150508191,0.0007084338840418293,0.0,0.0,0.7296514595999444,0.0016284158735444454,0.0,0.0,0.5552373880354573,0.00042674829505447983
C4012968,Mild global developmental delay,,0.25,0.15,0.7514111312259203,0.08596245091636713,0.2,0.15,0.7084087638676136,0.022571222988764742,0.2,0.05,0.6603513902427702,0.005399019954793324,0.15,0.1,0.6439469897414474,0.009337354242560564,0.1,0.0,0.6415935570719028,0.003431628439373546,0.05,0.0,0.6493037181451051,0.001764627613015095
C0011848,Diabetes Insipidus,urinary system ,0.3,0.0,0.7104167633545273,0.007393997123181732,0.2,0.1,0.8124472084280875,0.0075776903871864485,0.2,0.1,0.5962616605559938,0.006981570859889033,0.0,0.0,0.4930384740335082,4.640801930573604e-05,0.0,0.0,0.5739406877987655,0.0007478665618797049,0.2,0.0,0.7315125075416531,0.0055345085208743615
C0018939,Hematological Disease,,0.1,0.1,0.7155334509494405,0.009792887709504868,0.05,0.0,0.7104647383815405,0.0012356953558594432,0.05,0.0,0.5403906866614049,0.0012204908949058936,0.0,0.0,0.4930358883885046,8.356201128318405e-05,0.0,0.0,0.5429174984911092,0.00022069181973163754,0.0,0.0,0.6131946701332467,0.0002753025393249411
C0002888,"Anemia, Megaloblastic",hematopoietic system ,0.3,0.3,0.7394445476068892,0.1163812527991074,0.3,0.2,0.8912562090896431,0.02488212590084548,0.35,0.15,0.6699259551552853,0.036825039631691626,0.0,0.0,0.49303653497980604,7.427092644376604e-05,0.05,0.0,0.6483659068752612,0.0020215651321917284,0.0,0.0,0.7524488185321017,0.0008620114679944854
C1857042,Sparse scalp hair,,0.1,0.025,0.8198805484545666,0.004516077190130455,0.045,0.0,0.7790348594004184,0.0024102599405640486,0.0,0.0,0.6331065535672786,0.001178461079230926,0.045,0.045,0.5158264001859167,0.005185880300127265,0.045,0.0,0.4824954682779456,0.002426557414180412,0.025,0.0,0.6993948408087379,0.0011465342844433903
C0024003,Lordosis,,0.10333333333333332,0.03333333333333333,0.7933111658838301,0.007057704366987686,0.016666666666666666,0.016666666666666666,0.7684967988962781,0.002949314536455192,0.0,0.0,0.6161093800864995,0.0010975788602924248,0.08,0.04,0.5418039343347439,0.0074424393254835285,0.07333333333333332,0.0,0.42191027608550746,0.002042641272709006,0.0,0.0,0.6282791548466106,0.0006509728112415262
C1167918,CSF lactate increased,,0.7083333333333333,0.425,0.9801947348044908,0.1453756446592456,0.675,0.26666666666666666,0.9646697638404956,0.06026676346773989,0.7166666666666666,0.1,0.8893041037553232,0.04378273021525394,0.325,0.2,0.7076302748741773,0.02599836874339051,0.625,0.4,0.9013503677893924,0.14114260778890825,0.7083333333333333,0.19166666666666665,0.9693697251258226,0.04134472193293702
C0027022,Myeloproliferative disease,cancer,0.25,0.0,0.8656921684230072,0.008360181867689219,0.25,0.15,0.9073325286662643,0.03600197518998778,0.15,0.0,0.73134139547839,0.005080316540923272,0.25,0.15,0.6444060164337775,0.060663102783104814,0.3,0.2,0.8318903486374821,0.020293163995082318,0.1,0.0,0.7404066663571793,0.004494155853424494
C0405580,Adrenal cortical hypofunction,endocrine system ,0.95,0.75,0.976723457592498,0.2649126206105107,0.85,0.6,0.9787219720532938,0.4726729936273572,0.85,0.4,0.9726324218931344,0.052844298588641724,0.75,0.75,0.8731604846571654,0.4954143589684916,0.85,0.3,0.9705375794995591,0.06261243034640282,0.8,0.7,0.9815468176964858,0.5467986749377083
C4020846,Prone to bacterial infection,,0.175,0.125,0.8490185916802231,0.041412969118527564,0.225,0.075,0.8633843829886125,0.01506563712141666,0.05,0.0,0.7638538229142459,0.004113971725347708,0.125,0.125,0.5688438298861259,0.04735156170603928,0.15,0.025,0.6859628166395537,0.006818487550891343,0.1,0.075,0.7927136881245642,0.009315088413484126
C0008073,Developmental Disabilities,,0.0,0.0,0.8010466970034672,0.0008066538673923379,0.0,0.0,0.7697955361565132,0.0004982363020294295,0.0,0.0,0.4783780646359584,9.75014426491214e-05,0.05,0.0,0.5433088781575037,0.0018899295924882386,0.0,0.0,0.6272056092124815,0.0012301718225365345,0.0,0.0,0.4051727340267459,0.00033298055669404934
C0009319,Colitis,gastrointestinal system ,0.15833333333333333,0.05833333333333333,0.7844699433243519,0.008968563270496053,0.2,0.16666666666666666,0.8231890117377434,0.020047866145118696,0.15833333333333333,0.0,0.717134318188857,0.003618377836122353,0.1,0.1,0.593742450989501,0.04525662921704498,0.06666666666666668,0.0,0.5642598872681098,0.0021176852499670802,0.0,0.0,0.7762384248505683,0.0016219955201957545
C0993582,"Arthritis, Experimental",,0.2,0.05,0.846626080490752,0.01499387703792589,0.05,0.025,0.8436975245530874,0.004803639330041121,0.0,0.0,0.6338642841651949,0.0011117471590562323,0.05,0.025,0.5431452737243239,0.001920824810555505,0.20833333333333331,0.05,0.7599556185519101,0.014899575625233938,0.1,0.0,0.806005824580971,0.0036598239607535782
C0003811,Cardiac Arrhythmia,,0.07111111111111112,0.02,0.8424300507403956,0.005527485510797928,0.04222222222222222,0.01,0.8126888267577923,0.0038311618361840773,0.0,0.0,0.720109816713265,0.001976979890513777,0.06222222222222223,0.0,0.5293930568499534,0.0023159836913684397,0.08222222222222222,0.0,0.5872675261468365,0.0062267751010003395,0.021111111111111112,0.01,0.6969001760381072,0.003584371192670357
C0013595,Eczema,,0.2,0.065,0.7809525635662158,0.04185430958854111,0.11,0.05,0.8311028215497606,0.006453878637635632,0.02,0.0,0.7148531120717705,0.0019977064307197183,0.1,0.025,0.5534121229024311,0.003499197014087697,0.11,0.045,0.5843048389345977,0.0064098326164539424,0.075,0.05,0.7072676986008459,0.015223140115520391
C0023186,Learning Disorders,,0.0,0.0,0.6643980212736309,0.0010495883016615822,0.03333333333333333,0.03333333333333333,0.6758082121789214,0.00932058000630238,0.0,0.0,0.6441300106832644,0.000606090987789088,0.13333333333333333,0.06666666666666668,0.5769853066406553,0.012667109635432952,0.03333333333333333,0.0,0.5161654048028239,0.0016632251955722107,0.0,0.0,0.6097960889962375,0.0005216826364683903
C4280807,Flattening of cranial vault,,0.15,0.05,0.7983679249663369,0.013059651026631864,0.0,0.0,0.7515717137948646,0.0012629551670769355,0.0,0.0,0.4733319403816688,9.28548214866057e-05,0.1,0.1,0.5436690346844965,0.008606296612065217,0.1,0.05,0.40151947810744304,0.003167446969878093,0.0,0.0,0.40692296977294895,0.0005610860349053522
C0544755,Genu varum,,0.2333333333333333,0.06666666666666668,0.7666449894710764,0.011038128368779326,0.03333333333333333,0.03333333333333333,0.7184852285395763,0.0061842931459431824,0.13333333333333333,0.0,0.593333875263223,0.002523974865229998,0.03333333333333333,0.03333333333333333,0.5099328006936703,0.033463378816096026,0.0,0.0,0.6224815743837484,0.0019378511857599966,0.16666666666666666,0.03333333333333333,0.6223948656013875,0.006749831092926958
C1844806,Weight less than 3rd percentile,,0.1,0.1,0.7779456824512535,0.005042537594393892,0.05,0.0,0.7295705663881151,0.0022410685799920077,0.0,0.0,0.6113567780872795,0.0010533173745039134,0.1,0.1,0.5436908077994429,0.010074273943209543,0.1,0.05,0.5209377901578458,0.005706738663190112,0.1,0.0,0.6160909935004643,0.001652850902727381
C1850573,Slender build,,0.15,0.05,0.854426031657615,0.01616130058408216,0.05,0.0,0.8848442649584549,0.002544981531505464,0.0,0.0,0.6052511256556654,0.0007953803721714013,0.05,0.0,0.5433064104349442,0.0020962922974612627,0.15,0.15,0.6529847282179826,0.01093649510866689,0.1,0.0,0.81196444320661,0.003533329699151742
C0023794,Lipoidosis,inherited metabolic disorder,0.0,0.0,0.6321037236512211,0.0010362084330214124,0.05,0.05,0.6824206054415451,0.013557148507027144,0.1,0.05,0.6142817346085987,0.005486082838665118,0.0,0.0,0.4930355650478225,8.820820068435815e-05,0.1,0.1,0.4681411923112638,0.010454701891927478,0.05,0.0,0.6183118209675922,0.0013407663331009142
C0033941,"Psychoses, Substance-Induced",,0.0,0.0,0.8313289229340761,0.001965217683243561,0.15,0.0,0.8189415041782729,0.003144359495134192,0.0,0.0,0.6413974001857011,0.0004195290102538853,0.1,0.05,0.5936165273909005,0.009722967435416952,0.1,0.0,0.6534308263695451,0.0031019634610380325,0.0,0.0,0.7763509749303621,0.0015922005818815247
C0008677,"Bronchitis, Chronic",respiratory system ,0.2,0.2,0.6916337897423996,0.08352302904339996,0.2,0.1,0.6985472267347413,0.012129122631732046,0.2,0.1,0.5943803666744024,0.007062197400380084,0.2,0.2,0.5943954513808307,0.11629177066360186,0.2,0.2,0.5122278951032722,0.04070185406967404,0.0,0.0,0.5049268971919239,0.0006510847991909772
C1333990,Hereditary Nonpolyposis Colorectal Cancer,monogenic ,0.6,0.6,0.96555741204864,0.15977017300281282,0.6,0.5,0.9414067576348278,0.059343672659448524,0.35,0.1,0.8915367121507473,0.011895813871856986,0.5,0.45,0.746298616912652,0.1577299720038482,0.5,0.5,0.7965608465608465,0.29708131241155794,0.6,0.5,0.8692727188341223,0.13909622627814133
C1833225,Dystrophic toenail changes,,0.2,0.2,0.7772161886196974,0.040010120044328835,0.25,0.1,0.7927132646430892,0.10446423905992416,0.2,0.1,0.6646941427643183,0.01169980876405036,0.0,0.0,0.4930381509328877,5.105075966009834e-05,0.0,0.0,0.3628631764596677,0.0008586238886550309,0.05,0.0,0.3504734057365636,0.001159140638562291
C0542514,Blue sclera,,0.15,0.15,0.7480469475933841,0.03972397961305178,0.03333333333333333,0.0,0.7274224896239857,0.00257413346964721,0.0,0.0,0.6562875549773896,0.0010997294707822958,0.0,0.0,0.493031035123583,0.00015329327164211967,0.15,0.09166666666666663,0.5461167379049743,0.014196728891499515,0.09166666666666666,0.05833333333333333,0.7459769714427307,0.00924753412427485
C0240735,Personality change,,0.2333333333333333,0.1,0.8787940001857528,0.015416774391338487,0.25,0.05,0.8228475898578992,0.010082652862018922,0.05,0.05,0.7857728862883502,0.003679711129613932,0.15,0.15,0.6185625058047739,0.022403741147675217,0.36666666666666653,0.25,0.6050319649546454,0.10416433389274296,0.05,0.0,0.612235689297545,0.0015592202444411009
C0034885,Rectal Neoplasms,gastrointestinal system ,0.5,0.45,0.9562421653744372,0.041465283416433886,0.45,0.35,0.9434560564557316,0.07509948815396947,0.05,0.0,0.8217953479734434,0.0038695822968611744,0.35,0.3,0.6949765541575748,0.14898505730966022,0.45,0.25,0.9438808672640328,0.050023544498613084,0.45,0.35,0.8447769162913783,0.0901216005586922
C0014067,Occipital Encephalocele,,0.2,0.2,0.8841393233396759,0.027188965459241272,0.3,0.2,0.8929734997911541,0.02799382566210041,0.3,0.1,0.6947950990857195,0.011204785611884377,0.0,0.0,0.4930384740335082,4.640801930573604e-05,0.2,0.1,0.7516359586021256,0.01615227468984884,0.1,0.0,0.8229219844990021,0.0027751328169419907
C0027092,Myopia,nervous system ,0.05833333333333333,0.04166666666666666,0.7732666846158521,0.01745789495499031,0.042424242424242434,0.008333333333333333,0.7596252330214133,0.005211716875092142,0.008333333333333333,0.0,0.630435670543408,0.0016351221506175268,0.008333333333333333,0.008333333333333333,0.5013412776145392,0.0011554769301328745,0.06060606060606059,0.016666666666666666,0.5484767748847084,0.006584356695186418,0.008333333333333333,0.0,0.6342962293990697,0.001719672648021393
C0158734,Polydactyly of toes,,0.2,0.2,0.7008493850081225,0.046839919928663036,0.05,0.05,0.845409607797633,0.009596528587685671,0.1,0.0,0.6097087491297285,0.0017119251357617866,0.25,0.25,0.6196472499419821,0.02430480641396762,0.35,0.15,0.710380598746809,0.01614436827671594,0.15,0.15,0.8481898352285914,0.12693459680018168
C0007120,Bronchioloalveolar Adenocarcinoma,respiratory system ,0.3,0.2,0.8965117898254734,0.018119483485288274,0.05,0.0,0.8875719457853695,0.0018264234687082933,0.0,0.0,0.7028662272558485,0.00045086342064320665,0.0,0.0,0.51815006498329,0.0005411331936836442,0.15,0.05,0.8287063683624212,0.05535185050536477,0.0,0.0,0.7428773672484218,0.00045962580816595236
