,disease_name,disease_num_significant,disease_top_10,lci_jaccard_sim,lci_num_significant,lci_sp_corr,lci_sp_pval,lci_top_10,random_walk_jaccard_sim,random_walk_num_significant,random_walk_sp_corr,random_walk_sp_pval,random_walk_top_10
C1956257,Pulmonary Stenosis,340,"{'regulation of biological process', 'heart development', 'regulation of cellular process', 'tube morphogenesis', 'regulation of developmental process', 'positive regulation of small GTPase mediated signal transduction', 'anatomical structure morphogenesis', 'developmental process', 'regulation of multicellular organismal development', 'biological regulation'}",0.022222222222222223,74,0.14347718828948935,2.2789867617434933e-101,"{'glycosaminoglycan biosynthetic process', 'glycosaminoglycan metabolic process', 'chondroitin sulfate biosynthetic process', 'glucuronosyl-N-acetylgalactosaminyl-proteoglycan 4-beta-N-acetylgalactosaminyltransferase activity', 'carbohydrate derivative biosynthetic process', 'mucopolysaccharide metabolic process', 'chondroitin sulfate metabolic process', 'aminoglycan metabolic process', 'aminoglycan biosynthetic process', 'sulfur compound biosynthetic process'}",0.24285714285714285,965,0.3761330051235288,0.0,"{'positive regulation of transcription, DNA-templated', 'cell surface receptor signaling pathway', 'positive regulation of signal transduction', 'positive regulation of cellular metabolic process', 'positive regulation of nucleic acid-templated transcription', 'positive regulation of metabolic process', 'positive regulation of macromolecule biosynthetic process', 'positive regulation of RNA biosynthetic process', 'positive regulation of response to stimulus', 'anatomical structure morphogenesis'}"
C1837463,Narrow face,280,"{'actin-mediated cell contraction', 'muscle system process', 'actin-myosin filament sliding', 'anatomical structure development', 'actin filament-based movement', 'multicellular organismal process', 'developmental process', 'organelle part', 'muscle filament sliding', 'muscle contraction'}",0.20531400966183574,219,0.37376274009815613,0.0,"{'DNA-dependent ATPase activity', 'DNA metabolic process', 'positive regulation of DNA metabolic process', 'DNA recombination', 'double-strand break repair', 'DNA double-strand break processing', 'chromosome organization', 'regulation of DNA metabolic process', 'cellular response to DNA damage stimulus', 'DNA repair'}",0.11550632911392406,425,0.20882805461814213,5.364652559498595e-215,"{'multi-organism process', 'negative regulation of cell cycle', 'regulation of cellular component organization', 'regulation of cell cycle', 'cellular component organization or biogenesis', 'negative regulation of cellular process', 'negative regulation of biological process', 'negative regulation of response to stimulus', 'BMP receptor binding', 'regulation of cell cycle process'}"
C1842774,Hyperpigmented macules,399,"{'telomere maintenance', 'DNA metabolic process', 'catalytic activity', 'response to stress', 'response to stimulus', 'response to light stimulus', 'response to UV', 'DNA repair complex', 'DNA repair', 'chromosome organization'}",0.3004418262150221,484,0.41824100193079855,0.0,"{'cellular response to stress', 'telomere organization', 'DNA-dependent ATPase activity', 'telomere maintenance', 'DNA metabolic process', 'nucleotide-excision repair', 'nucleic acid metabolic process', 'cellular macromolecule biosynthetic process', 'cellular response to DNA damage stimulus', 'DNA repair'}",0.23861852433281006,390,0.3000578782979623,0.0,"{'regulation of cellular protein metabolic process', 'primary metabolic process', 'regulation of protein metabolic process', 'regulation of cell cycle', 'intracellular organelle part', 'protein-containing complex', 'positive regulation of biological process', 'nitrogen compound metabolic process', 'organic substance metabolic process', 'organelle part'}"
C0234132,Pyramidal sign,23,"{'primary metabolic process', 'cellular process', 'small molecule metabolic process', 'metabolic process', 'lipid metabolic process', 'organic substance metabolic process', 'monocarboxylic acid catabolic process', 'cytoplasmic part', 'cellular metabolic process', 'lipid catabolic process'}",0.05952380952380952,66,0.09855026096630348,1.5254659919153187e-48,"{'lysosomal lumen', 'carbohydrate derivative catabolic process', 'keratan sulfate catabolic process', 'hydrolase activity, acting on glycosyl bonds', 'sulfur compound catabolic process', 'glycosaminoglycan catabolic process', 'carbohydrate derivative metabolic process', 'hydrolase activity, hydrolyzing O-glycosyl compounds', 'aminoglycan catabolic process', 'vacuolar lumen'}",0.02127659574468085,25,0.09445039252413727,1.0267227432900985e-44,"{'glycosaminoglycan metabolic process', 'carbohydrate derivative catabolic process', 'vacuolar part', 'lysosomal lumen', 'sulfur compound catabolic process', 'glycosaminoglycan catabolic process', 'sulfuric ester hydrolase activity', 'aminoglycan catabolic process', 'organonitrogen compound catabolic process', 'vacuolar lumen'}"
C0006663,Calcinosis,829,"{'response to oxygen-containing compound', 'regulation of cell population proliferation', 'regulation of multicellular organismal process', 'extracellular region part', 'response to organic substance', 'response to chemical', 'response to stress', 'response to stimulus', 'cytokine-mediated signaling pathway', 'extracellular region'}",0.20223577235772358,354,0.3190366778844794,0.0,"{'1-phosphatidylinositol-3-kinase activity', 'fibroblast growth factor receptor binding', 'phosphatidylinositol bisphosphate kinase activity', 'extracellular matrix structural constituent', 'phosphatidylinositol kinase activity', 'extracellular matrix', 'extracellular structure organization', 'extracellular region', 'phosphatidylinositol-4,5-bisphosphate 3-kinase activity', 'extracellular matrix organization'}",0.2867647058823529,571,0.3859112126685195,0.0,"{'cellular response to chemical stimulus', 'cellular response to stimulus', 'regulation of protein metabolic process', 'protein metabolic process', 'response to organic substance', 'response to chemical', 'cellular response to organic substance', 'protein-containing complex', 'response to stimulus', 'macromolecule metabolic process'}"
C1860475,Tortuous retinal vessels,65,"{'inner mitochondrial membrane protein complex', 'oxidoreductase complex', 'generation of precursor metabolites and energy', 'NADH dehydrogenase (ubiquinone) activity', 'respiratory electron transport chain', 'electron transport chain', 'NADH dehydrogenase (quinone) activity', 'mitochondrial membrane part', 'respiratory chain complex', 'NADH dehydrogenase activity'}",0.5909090909090909,75,0.6350220687812484,0.0,"{'heme-copper terminal oxidase activity', 'generation of precursor metabolites and energy', 'respiratory electron transport chain', 'electron transport chain', 'oxidoreductase activity, acting on a heme group of donors', 'respiratory chain complex', 'oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor', 'oxidation-reduction process', 'mitochondrial part', 'cytochrome-c oxidase activity'}",0.3253968253968254,102,0.30836157699797356,0.0,"{'ubiquinol-cytochrome-c reductase activity', 'inner mitochondrial membrane protein complex', 'oxidoreductase complex', 'generation of precursor metabolites and energy', 'respiratory electron transport chain', 'electron transport chain', 'mitochondrial membrane part', 'oxidoreductase activity, acting on diphenols and related substances as donors', 'respiratory chain complex', 'oxidoreductase activity, acting on diphenols and related substances as donors, cytochrome as acceptor'}"
C4280616,Large elongated pulp chamber,140,"{'telomere organization', 'box H/ACA telomerase RNP complex', 'telomere maintenance', 'telomere maintenance via telomerase', 'telomere maintenance via telomere lengthening', 'box H/ACA RNP complex', 'RNA-dependent DNA biosynthetic process', 'telomerase holoenzyme complex', 'telomerase RNA binding', 'anatomical structure homeostasis'}",0.02054794520547945,9,0.12386564896969274,7.711914494392333e-76,"{'snoRNA guided rRNA pseudouridine synthesis', 'rRNA pseudouridine synthesis', 'rRNA processing', 'ribonucleoprotein complex biogenesis', 'small nucleolar ribonucleoprotein complex assembly', 'box H/ACA snoRNP assembly', 'ribosome biogenesis', 'cellular component biogenesis', 'rRNA metabolic process', 'positive regulation of telomerase RNA localization to Cajal body'}",0.23118279569892472,89,0.3148754603386484,0.0,"{'positive regulation of cellular metabolic process', 'histone modification', 'covalent chromatin modification', 'small nucleolar ribonucleoprotein complex assembly', 'regulation of telomerase RNA localization to Cajal body', 'positive regulation of macromolecule metabolic process', 'chromatin organization', 'positive regulation of nitrogen compound metabolic process', 'positive regulation of telomerase RNA localization to Cajal body', 'nuclear part'}"
C1837108,Decreased muscle mass,0,"{'cellular process', 'organonitrogen compound metabolic process', 'synapse part', 'cellular response to insulin-like growth factor stimulus', 'nitrogen compound metabolic process', 'negative regulation of cell size', 'organic substance metabolic process', 'establishment of localization', 'energy reserve metabolic process', 'localization'}",0.0,410,0.19295605738837,2.9049703511287567e-183,"{'glycosaminoglycan metabolic process', 'extracellular region part', 'carbohydrate derivative catabolic process', 'collagen-containing extracellular matrix', 'extracellular matrix', 'glycosaminoglycan catabolic process', 'aminoglycan catabolic process', 'aminoglycan metabolic process', 'growth factor binding', 'Golgi lumen'}",0.0,127,0.1562811152939352,3.9098038260075354e-120,"{'endosome', 'early endosome', 'regulation of protein metabolic process', 'protein-containing complex', 'endosomal part', 'binding', 'cell surface', 'negative regulation of biological process', 'cytoplasmic part', 'negative regulation of cellular process'}"
C1866730,Rhizomelia,70,"{'cellular lipid biosynthetic process', 'lipid biosynthetic process', 'ether biosynthetic process', 'glycerol ether biosynthetic process', 'chondrocyte differentiation', 'ether lipid biosynthetic process', 'replacement ossification', 'anatomical structure morphogenesis', 'ossification', 'endochondral ossification'}",0.11904761904761904,118,0.23321353014788063,4.1284602220129595e-269,"{'glycosaminoglycan biosynthetic process', 'glycosaminoglycan metabolic process', 'chondroitin sulfate biosynthetic process', 'glucuronosyl-N-acetylgalactosaminyl-proteoglycan 4-beta-N-acetylgalactosaminyltransferase activity', 'carbohydrate derivative biosynthetic process', 'mucopolysaccharide metabolic process', 'chondroitin sulfate metabolic process', 'aminoglycan metabolic process', 'aminoglycan biosynthetic process', 'sulfur compound biosynthetic process'}",0.0,8,0.15219685047463044,5.749871013810768e-114,"{'protein tyrosine kinase collagen receptor activity', 'protein import into peroxisome matrix, docking', 'regulation of protein homotetramerization', 'negative regulation of protein tetramerization', 'regulation of protein tetramerization', 'negative regulation of protein homotetramerization', 'collagen-activated tyrosine kinase receptor signaling pathway', 'non-motile cilium assembly', 'negative regulation of protein homooligomerization', 'collagen receptor activity'}"
C0376358,Malignant neoplasm of prostate,29,"{'regulation of gene expression', 'negative regulation of G1/S transition of mitotic cell cycle', 'negative regulation of cell cycle G1/S phase transition', 'negative regulation of mitotic cell cycle', 'negative regulation of cell cycle phase transition', 'negative regulation of cell cycle process', 'positive regulation of gene expression', 'protein-containing complex binding', 'regulation of macromolecule metabolic process', 'negative regulation of mitotic cell cycle phase transition'}",0.0,7,0.06812656024656642,5.059147826923772e-24,"{'organ growth', 'fibroblast growth factor-activated receptor activity', 'protein tyrosine kinase activity', 'fibroblast growth factor binding', 'endochondral bone growth', 'bone growth', 'transmembrane receptor protein tyrosine kinase activity', 'transmembrane receptor protein kinase activity', 'fibroblast growth factor receptor signaling pathway', 'growth factor binding'}",0.0,20,0.23042893206405568,1.3455901920590888e-262,"{'positive regulation of developmental process', 'positive regulation of cell differentiation', 'regulation of developmental process', 'regulation of cell differentiation', 'positive regulation of NF-kappaB transcription factor activity', 'protein domain specific binding', 'positive regulation of multicellular organismal process', 'regulation of endoribonuclease activity', 'regulation of multicellular organismal development', 'positive regulation of DNA-binding transcription factor activity'}"
