Disease ID,Disease Name,Ranks,Recall-at-25,Mean Average Precision,AUROC,Recall-at-100,Nodes
C0266617,Congenital anomaly of face,3843.5438596491226,0.016666666666666666,0.0060047385530065875,0.820733565891473,0.06999999999999999,5237.0
C1844806,Weight less than 3rd percentile,5076.64705882353,0.1,0.011676761462196606,0.7747968895078923,0.1,7334.294117647059
C0034372,Quadriplegia,4665.0,0.0,0.0004897970271659634,0.751325010442289,0.0,4912.6
C1856660,Abnormal helices,2329.5,0.2,0.02719616633549986,0.8919339119134915,0.2,5080.5
C0020302,Hydrophthalmos,5280.0526315789475,0.1,0.009637677042131896,0.7266296777788095,0.2,6694.368421052632
C0033941,"Psychoses, Substance-Induced",3715.9411764705883,0.0,0.001574328111484119,0.8449593779015785,0.0,3606.823529411765
C0349639,Juvenile Myelomonocytic Leukemia,4047.6,0.2,0.04492996975771383,0.8121326089984677,0.25,6024.05
C0272027,Pyridoxine-responsive sideroblastic anemia,217.0,0.45,0.17276561470573265,0.9850842579267443,0.65,5807.375
C0013595,Eczema,5252.681818181818,0.025,0.006684737087122297,0.7480998698461396,0.11499999999999999,4887.409090909091
C0497202,Abnormal ocular motility,8082.631578947368,0.0,0.0015885418427247315,0.6272901383601077,0.05,6668.789473684211
C0008677,"Bronchitis, Chronic",6600.75,0.15,0.04431014133838829,0.6642747737294036,0.15,8989.666666666666
C1704375,Hypophosphatemic Rickets,8601.1,0.3,0.040241939518312356,0.5192370167540724,0.3,3402.1
C0026351,Moderate mental retardation (I.Q. 35-49),7549.821428571428,0.0,0.0008337631738714148,0.6506657686531345,0.0,8131.714285714285
C4021741,Abnormal cortical bone morphology,5595.142857142857,0.0,0.0016818335067170433,0.7265725606736008,0.0,6998.142857142857
C4021753,Abnormality of the immune system,7691.578947368421,0.1,0.024309024289510154,0.6029378308106602,0.1,4082.157894736842
C1860614,ULNAR HYPOPLASIA,4189.416666666667,0.15,0.03750159965708379,0.8120206969148128,0.15,4771.916666666667
C1864711,Muscle biopsy shows dystrophic changes,4456.5641025641025,0.05,0.008566600445574012,0.7867308764755089,0.075,6689.641025641025
C0431904,Ulnar polydactyly of fingers,4142.711111111111,0.23500000000000001,0.05518683549715101,0.8078276078467832,0.27999999999999997,7897.622222222222
C4280269,Noncancerous mole,2769.1428571428573,0.13333333333333333,0.026339651951396682,0.8716072893926021,0.36666666666666664,5171.857142857143
C1866241,Broad feet,3812.5263157894738,0.2,0.020445883101762617,0.8317079115981055,0.35,5063.0
C1867873,Failure to thrive in infancy,3797.1290322580644,0.15833333333333333,0.02577830760853937,0.8166627953792313,0.225,5510.0
C1836440,Increased serum lactate,3079.362068965517,0.10666666666666666,0.04164629184403203,0.857692760903608,0.37,7874.275862068966
C0266122,Cleft uvula,6906.2962962962965,0.0,0.001562908780666222,0.6790675801207617,0.05,7064.333333333333
C0266642,Situs ambiguus,10044.521739130434,0.0,0.0004760932818733121,0.5233564750317329,0.0,10837.565217391304
C0079154,Congenital Nonbullous Ichthyosiform Erythroderma,5066.25,0.0,0.0036791521297471026,0.8162555117196565,0.0,8976.916666666666
C0035455,Rhinitis,9788.857142857143,0.0,0.0023132772017860413,0.5271190177783966,0.0,8246.0
C4020962,Enlarged thorax,3134.1666666666665,0.15,0.01817353492045491,0.8644969590045963,0.3,5845.833333333333
C0596263,Carcinogenesis,1656.5555555555557,0.2222222222222222,0.013400972284595325,0.9231534764762908,0.2222222222222222,3874.6666666666665
C0003028,Anhidrosis,3421.6923076923076,0.0,0.004756207253458894,0.8463238024507984,0.15,4546.384615384615
C0018798,Congenital Heart Defects,3459.089285714286,0.0,0.0028482117906306675,0.8406176456908983,0.06999999999999999,5320.928571428572
C1861975,"Cafe au lait spots, multiple",2103.529411764706,0.1,0.009899642657666022,0.903941504178273,0.2,4866.823529411765
C0032461,Polycythemia,1315.7272727272727,0.2,0.20342395881263417,0.9505755128562144,0.4,2689.3636363636365
C1456784,Paranoia,5927.35,0.0,0.00045961948943004286,0.7175221711473279,0.0,5598.95
C1849075,Relative macrocephaly,4057.1666666666665,0.0,0.0009872246178408738,0.8021942446043167,0.0,3906.6666666666665
C0038358,Gastric ulcer,2150.5,0.1,0.07646739756562511,0.899846789544547,0.1,4031.5
C3887524,Skin Erosion,928.4166666666666,0.35,0.04174458338038507,0.950331863541425,0.35,4724.166666666667
C1446712,Overlapping fingers,2730.3,0.2,0.03262480837505873,0.8559126560542071,0.4,4329.9
C1843663,Sphincter disturbances,2561.25,0.2,0.10526555232288275,0.8884197576714173,0.2,5586.6875
C0338502,Hypoplasia of the optic nerve,5872.529411764706,0.0,0.0042871157293019845,0.6949918755803157,0.1,9050.882352941177
C0007785,Cerebral Infarction,4039.4,0.3,0.028250174734191096,0.7905021580730496,0.3,2949.8
C0265654,Tarsal Coalition,2954.9166666666665,0.0,0.006365401276041618,0.858043629612439,0.35,5398.333333333333
C0035334,Retinitis Pigmentosa,3805.9627329192544,0.11139705882352942,0.07342773470560728,0.8229117695171171,0.18639705882352942,8228.111801242236
C3495559,Juvenile arthritis,6247.862903225807,0.007692307692307693,0.0038375628840221767,0.7088345523976327,0.04038461538461538,7189.653225806452
C0002418,Amblyopia,3059.684210526316,0.2,0.027536274756090134,0.857523911226669,0.25,4928.315789473684
C0151639,Decreased fertility in females,3513.0,0.25,0.08514143125937991,0.8339264985838325,0.45,5485.25
C1855538,Small face,3363.3,0.0,0.004977496741707529,0.8372139973082099,0.2,6217.5
C0007273,Carotid Artery Diseases,4611.636363636364,0.0,0.0013058502637508765,0.7740183792815372,0.0,4627.363636363636
C0162285,Edema of eyelid,10335.1,0.0,0.002097586827183563,0.527307745857892,0.1,7700.1
C0878544,Cardiomyopathies,3910.036036036036,0.02727272727272727,0.008179711947425013,0.8183513065938695,0.10909090909090909,4191.171171171171
C1563720,Kallmann Syndrome 2 (disorder),6010.944444444444,0.1,0.0122709114036033,0.7020149496262593,0.3,8881.388888888889
C0267812,Micronodular cirrhosis,3457.6363636363635,0.0,0.007245972664087044,0.8406293511556671,0.3,4886.727272727273
C0038002,Splenomegaly,3901.05376344086,0.047953216374269005,0.02891346053788741,0.8180062422679694,0.10701754385964912,4661.822580645161
C0858867,Reticulocytopenia,1010.7,0.4,0.13812717179138212,0.9531396482108878,0.4,4078.6
C1848924,Infantile onset,4914.659574468085,0.02572463768115942,0.011620785940416187,0.7697374046538311,0.04692028985507246,6369.953191489361
C0151611,Electroencephalogram abnormal,5074.78431372549,0.11636363636363636,0.05119028689743661,0.7614625537594543,0.16636363636363638,5741.137254901961
C0006142,Malignant neoplasm of breast,1765.857142857143,0.2,0.03686854111357042,0.9173095669126863,0.6,6185.928571428572
C0043352,Xerostomia,4595.275,0.0,0.0018264801413777898,0.7847399730445694,0.025,6420.475
C0740392,"Infarction, Middle Cerebral Artery",3888.181818181818,0.03333333333333333,0.00919797128719348,0.8289448212847674,0.225,4527.484848484848
C0497247,Increase in blood pressure,3100.5641025641025,0.07651515151515151,0.016538369753068275,0.8560360661182724,0.12727272727272726,5638.2991452991455
C3278401,Hair hypopigmentation,6148.818181818182,0.15,0.00855325418478708,0.7066207184628237,0.15,6274.090909090909
C0087012,"Ataxia, Spinocerebellar",3550.5,0.0,0.0009808417279532217,0.8294508147254074,0.0,7656.3125
C0743359,ear infection chronic,3752.6346153846152,0.08,0.022630740864402185,0.8279984499728744,0.2,5964.75
C0010520,Cyanosis,4825.470588235294,0.15,0.08773999898337262,0.7544846796657382,0.35,4118.0
C1843367,Poor school performance,5195.493730407524,0.010962301587301587,0.012708154625086726,0.7532188284630742,0.02509920634920635,6763.394984326019
C1857641,Severe postnatal growth retardation,3522.625,0.1,0.013018510371135716,0.7986688176036396,0.2,7436.0
C0151889,Hyperreflexia,3476.4660194174758,0.03333333333333333,0.023396819297060126,0.8375939735174667,0.08666666666666666,7306.189320388349
C0042580,Vesico-Ureteral Reflux,5094.969696969697,0.0,0.0014887685484957832,0.7543906414545004,0.025,8017.666666666667
C0035126,Reperfusion Injury,2320.705882352941,0.061111111111111116,0.027678623852463842,0.8942016864340122,0.17638888888888887,4221.435294117647
C0018801,Heart failure,3854.6540880503144,0.00625,0.007700780792928946,0.8201637906190609,0.06333333333333332,4585.352201257861
C0232744,Decreased liver function,4842.681818181818,0.1,0.04333876770545354,0.7787071434099528,0.25,7276.454545454545
C0022680,Polycystic Kidney Diseases,4509.35,0.15,0.024379596981754455,0.7906927612945164,0.15,6764.75
C1408258,Kidney damage,7753.041666666667,0.08333333333333333,0.0048493064280600365,0.6175819285128253,0.08333333333333333,6962.708333333333
C3839460,Nonprogressive,11489.181818181818,0.0,0.00015357628689533393,0.39188712522045854,0.0,4983.909090909091
C0151825,Bone pain,5589.512195121952,0.0,0.0018953833049706402,0.7418279419966536,0.025,5242.975609756098
C0020598,Hypocalcemia,5734.65625,0.0,0.0008504743269433009,0.7346806039488966,0.0,5823.9375
C0206160,Reticulocytosis,2111.5,0.15,0.01231737688511623,0.8995995263964339,0.2,4901.6
C0427149,"Gait, Drop Foot",4154.125,0.0,0.00309190260502989,0.8090519977089429,0.13333333333333333,6567.833333333333
C0010036,Corneal dystrophy,7270.0,0.0,0.0009088056653128093,0.6269192388025063,0.0,8479.333333333334
C0857973,Increased serum parathyroid hormone,3360.3846153846152,0.0,0.0015722673597503695,0.8348554121797251,0.0,3933.769230769231
C0036508,Seborrheic dermatitis,9348.076923076924,0.0,0.00013033507810424327,0.4905634979576681,0.0,5060.923076923077
C1136249,"Mental Retardation, X-Linked",6734.315789473684,0.0,0.0004391148079830179,0.6949229269198625,0.0,7657.684210526316
C0392386,Decreased platelet count,3750.9821428571427,0.045454545454545456,0.01339838232904977,0.8238954831598806,0.17045454545454547,6260.705357142857
C0262361,abnormal growth,2515.48,0.03333333333333333,0.011126799604813256,0.8944826305034368,0.26666666666666666,2697.76
C1843687,"ATRIAL FIBRILLATION, FAMILIAL, 1 (disorder)",2200.65,0.35,0.06304648160568495,0.8843583135998514,0.4,5441.9
C0026640,Mouth Neoplasms,2816.673076923077,0.0,0.004889114781599141,0.8724877160350305,0.08,4792.826923076923
C1510586,Autism Spectrum Disorders,4843.597222222223,0.0,0.002428707033003948,0.776588733003092,0.04285714285714286,7977.013888888889
C0018772,"Hearing Loss, Partial",4901.054945054945,0.049415204678362565,0.03002297151796532,0.7702249307479224,0.0935672514619883,5761.5989010989015
C0240421,"Muscle weakness, progressive",2733.5238095238096,0.55,0.27941834311396546,0.8782356674096086,0.7333333333333333,7883.9047619047615
C0948740,Pituitary hypoplasia,3989.769230769231,0.0,0.0016817417940242537,0.8379664871890086,0.1,4901.2307692307695
C0027643,"Neoplasm Recurrence, Local",4134.064516129032,0.03333333333333333,0.005583499316729375,0.8188071014896714,0.13333333333333333,4767.322580645161
C0263454,Chloracne,5314.787878787879,0.13333333333333333,0.01120923957611202,0.7474085129777613,0.13333333333333333,6156.181818181818
C0917796,"Optic Atrophy, Hereditary, Leber",1556.142857142857,0.55,0.2347653240729337,0.9344578285289884,0.7,4188.5
C0234428,Disturbance of consciousness,1522.25,0.3,0.05233295481906687,0.906323973079601,0.75,4240.25
C0033774,Pruritus,4264.464285714285,0.09,0.023847252410939445,0.7991061656047005,0.1433333333333333,4510.464285714285
C0033860,Psoriasis,6002.333333333333,0.056666666666666664,0.024803729324946226,0.7254371483048877,0.13666666666666666,8065.944444444444
C0025286,Meningioma,2856.1739130434785,0.05,0.005789015038166582,0.8707981177053343,0.13333333333333333,4473.086956521739
C0023264,Leigh Disease,1862.4,0.3583333333333333,0.04531444885775031,0.9180873060124523,0.5666666666666667,7409.828571428571
C0401151,Chronic diarrhea,4152.068965517241,0.0,0.004346965053992223,0.8039754428341386,0.1,5030.931034482759
C0015672,Fatigue,3376.478021978022,0.01637426900584795,0.007743413822192523,0.8423490236312027,0.04912280701754386,5622.708791208791
C0011175,Dehydration,3827.769230769231,0.05,0.02118266866843661,0.8135181398519069,0.15,4243.717948717948
C1853241,Flat face,3149.1346153846152,0.2333333333333334,0.03498890048069172,0.8547739285437496,0.37333333333333335,5810.5
C1865866,Congenital sensorineural hearing loss,7617.545454545455,0.0,0.0004915581413622126,0.6601851851851853,0.0,4840.272727272727
C1837770,Sparse hair,3357.016666666667,0.13333333333333333,0.027518452821045602,0.8435444480625204,0.16666666666666666,7201.65
C0333913,Achromasia,4635.818181818182,0.25,0.09225418262654601,0.7052538754293141,0.35,5411.818181818182
C0004153,Atherosclerosis,2348.655172413793,0.016666666666666666,0.007312987236561259,0.887765477464068,0.21000000000000002,4335.689655172414
C4025846,Abnormality of vision,5049.078947368421,0.05,0.007947495712286241,0.7507958083554068,0.20833333333333334,4857.763157894737
C0042345,Varicosity,2733.5,0.35,0.07822309356320108,0.879317707124623,0.35,3099.8333333333335
C0242184,Hypoxia,3711.90625,0.0,0.0026520271653243223,0.8230747193186219,0.06666666666666667,2899.375
C0038325,Stevens-Johnson Syndrome,2623.4666666666667,0.03333333333333333,0.009031542901550995,0.8782242455211285,0.19999999999999998,5153.733333333334
C0409338,Flexion contracture - elbow,5549.387096774193,0.0,0.0017181908463372374,0.7354691226114157,0.0,5295.967741935484
C0015300,Exophthalmos,3603.2365591397847,0.05555555555555556,0.018971586710784187,0.8314808775417237,0.1288888888888889,6016.569892473119
C4021782,Abnormality of the fingernails,4285.803921568628,0.13666666666666666,0.029776739536518777,0.8004449920952293,0.2166666666666667,6405.745098039216
C0022336,Creutzfeldt-Jakob disease,8225.5,0.0,0.00020002616786027387,0.5748920863309352,0.0,9411.416666666666
C0016689,Freckles,2053.030303030303,0.225,0.08651907026856304,0.8931975159511862,0.3333333333333333,4603.424242424242
C0476397,Electroretinogram abnormal,4183.7,0.08888888888888888,0.021929848773235897,0.8027214898319384,0.2,7681.888888888889
C0009763,Conjunctivitis,4297.243243243243,0.08333333333333333,0.009592430585049628,0.799651293370508,0.19166666666666665,5735.378378378378
C0271215,"Blindness, Legal",4823.018691588785,0.038181818181818185,0.028010231639425474,0.7726147912693367,0.09363636363636366,6529.130841121495
C0034880,Hyperacusis,4291.818181818182,0.15,0.034420902192484226,0.8065789473684211,0.25,7682.272727272727
C0853087,Nail abnormality,2617.095238095238,0.18333333333333332,0.024885768295706635,0.875441508791481,0.5166666666666666,4380.0
C0392476,Epiphyseal dysplasia,4673.857142857143,0.3,0.05158306289817349,0.7396462888177135,0.4,2466.214285714286
C0007102,Malignant tumor of colon,1162.4375,0.4,0.03877386641298343,0.9562972935332622,0.5,5689.375
C0035412,Rhabdomyosarcoma,3345.2,0.2,0.012522980226938521,0.8485087271376844,0.25,5490.266666666666
C0021841,Intestinal Neoplasms,1410.75,0.1,0.01589458673016302,0.9245927129264331,0.45,3049.75
C0027055,Myocardial Reperfusion Injury,1902.7631578947369,0.15,0.022158502199505187,0.9134888548104776,0.20833333333333334,4014.9736842105262
C0238397,Pulmonary artery stenosis,3767.8,0.15,0.014973101606080508,0.8140676510191762,0.2,5721.7
C0029464,Osteosclerosis,6584.0,0.0,0.0033667533196726266,0.7036541289373888,0.15,4342.954545454545
C4022012,Death in early adulthood,1458.0,0.1,0.016901423867343113,0.9390547841297853,0.3833333333333333,6001.833333333333
C0678222,Breast Carcinoma,1945.2307692307693,0.16666666666666666,0.07353787559916371,0.912362794730079,0.4833333333333333,4780.192307692308
C0003872,"Arthritis, Psoriatic",4811.357142857143,0.0,0.0007906126391860367,0.7751914775100961,0.0,5591.5
C0002994,Angioedema,5013.111111111111,0.0,0.0030926545095051193,0.6993095518016624,0.1111111111111111,2968.6666666666665
C0009447,Common Variable Immunodeficiency,2938.7272727272725,0.25,0.09155088709685881,0.868780748166713,0.35,6665.454545454545
C4020861,Depressed philtrum,2712.3333333333335,0.0,0.002646580715593567,0.8779415861812778,0.03333333333333333,5759.476190476191
C0221352,Syndactyly of fingers,4039.125,0.02,0.007071145217669722,0.8088581524013204,0.16,6157.020833333333
C0027066,Myoclonus,5485.373333333333,0.0,0.0023239634640732664,0.7439902759120592,0.039285714285714285,5763.026666666667
C1842876,Depressed nasal ridge,4682.3125,0.0,0.0027529423652740384,0.7815082058673114,0.04,6530.833333333333
C1843108,Short hands,4121.156862745098,0.016666666666666666,0.006549582041180978,0.8096484701943645,0.13666666666666666,5295.078431372549
C4021254,Cutaneous finger syndactyly,7086.363636363636,0.0,0.00027236929797503,0.5851967882669638,0.0,5345.545454545455
C1839326,Abnormally-shaped vertebrae,4087.5806451612902,0.03333333333333333,0.01003507986602321,0.810585261234476,0.19999999999999998,4593.8387096774195
C1860236,Irregular hyperpigmentation,2258.3636363636365,0.31666666666666665,0.05599502542992123,0.8825903642445642,0.4999999999999999,5361.69696969697
C0022661,"Kidney Failure, Chronic",3742.2272727272725,0.0,0.0034024145350588187,0.8281148607818528,0.02,5263.545454545455
C0016522,"Foramen Ovale, Patent",6223.0,0.0,0.002937532323245037,0.7105211862440246,0.2,9925.5
C0151878,Prolonged QT interval,1065.1176470588234,0.25,0.07269953198719768,0.9514554317548747,0.25,3676.6470588235293
C0311394,Difficulty walking,4028.222222222222,0.0,0.0012629104318983273,0.820618516798266,0.0,6475.518518518518
