,goterm_id,name,pvalue
460,GO:0040018,positive regulation of multicellular organism growth,0.4860344644489402
461,GO:0097421,liver regeneration,0.4860344644489402
462,GO:0030020,extracellular matrix structural constituent conferring tensile strength,0.4860344644489402
463,GO:0007167,enzyme linked receptor protein signaling pathway,0.48656426713198186
464,GO:0009897,external side of plasma membrane,0.48656426713198186
465,GO:0030334,regulation of cell migration,0.49029959980111065
466,GO:1905332,positive regulation of morphogenesis of an epithelium,0.5071951589223831
467,GO:0010464,regulation of mesenchymal cell proliferation,0.5071951589223831
468,GO:0017147,Wnt-protein binding,0.5071951589223831
469,GO:0034061,DNA polymerase activity,0.5071951589223831
470,GO:0044439,peroxisomal part,0.5126691500460946
471,GO:0044438,microbody part,0.5126691500460946
472,GO:1903531,negative regulation of secretion by cell,0.5129182040498959
473,GO:1902495,transmembrane transporter complex,0.5129182040498959
474,GO:0034765,regulation of ion transmembrane transport,0.5141581844082851
475,GO:0001819,positive regulation of cytokine production,0.518925756500025
476,GO:0002821,positive regulation of adaptive immune response,0.5212532753898482
477,GO:1904707,positive regulation of vascular smooth muscle cell proliferation,0.5246501272120278
478,GO:0007566,embryo implantation,0.5246501272120278
479,GO:0050804,modulation of chemical synaptic transmission,0.5246501272120278
480,GO:0046483,heterocycle metabolic process,0.5246501272120278
481,GO:0042056,chemoattractant activity,0.5246501272120278
482,GO:0097159,organic cyclic compound binding,0.5259007281910852
483,GO:1901363,heterocyclic compound binding,0.5261625824834737
484,GO:0099177,regulation of trans-synaptic signaling,0.5267922983996672
485,GO:0000165,MAPK cascade,0.5276657010681933
486,GO:0071482,cellular response to light stimulus,0.5374375491256024
487,GO:0009581,detection of external stimulus,0.5374375491256024
488,GO:0046636,negative regulation of alpha-beta T cell activation,0.5430600970397976
489,GO:1903053,regulation of extracellular matrix organization,0.5430600970397976
490,GO:0005777,peroxisome,0.5483580341252167
491,GO:1990351,transporter complex,0.5502161771009717
492,GO:0048513,animal organ development,0.5523432835709883
493,GO:0097756,negative regulation of blood vessel diameter,0.5558345313691454
494,GO:0019752,carboxylic acid metabolic process,0.5558345313691454
495,GO:1900180,regulation of protein localization to nucleus,0.5558345313691454
496,GO:0050868,negative regulation of T cell activation,0.5558345313691454
497,GO:0072329,monocarboxylic acid catabolic process,0.5558345313691454
498,GO:0009607,response to biotic stimulus,0.5558345313691454
499,GO:0033275,actin-myosin filament sliding,0.5558345313691454
500,GO:0030049,muscle filament sliding,0.5558345313691454
501,GO:0060249,anatomical structure homeostasis,0.5558345313691454
502,GO:0002034,regulation of blood vessel diameter by renin-angiotensin,0.5558345313691454
503,GO:1904845,cellular response to L-glutamine,0.5558345313691454
504,GO:0043585,nose morphogenesis,0.5558345313691454
505,GO:0021776,smoothened signaling pathway involved in spinal cord motor neuron cell fate specification,0.5558345313691454
506,GO:0003072,renal control of peripheral vascular resistance involved in regulation of systemic arterial blood pressure,0.5558345313691454
507,GO:0048630,skeletal muscle tissue growth,0.5558345313691454
508,GO:0035803,egg coat formation,0.5558345313691454
509,GO:0060266,negative regulation of respiratory burst involved in inflammatory response,0.5558345313691454
510,GO:0014873,response to muscle activity involved in regulation of muscle adaptation,0.5558345313691454
511,GO:0034059,response to anoxia,0.5558345313691454
512,GO:0007228,positive regulation of hh target transcription factor activity,0.5558345313691454
513,GO:0044375,regulation of peroxisome size,0.5558345313691454
514,GO:0048659,smooth muscle cell proliferation,0.5558345313691454
515,GO:0060061,Spemann organizer formation,0.5558345313691454
516,GO:1903598,positive regulation of gap junction assembly,0.5558345313691454
517,GO:1904383,response to sodium phosphate,0.5558345313691454
518,GO:0021847,ventricular zone neuroblast division,0.5558345313691454
519,GO:0042636,negative regulation of hair cycle,0.5558345313691454
520,GO:1904844,response to L-glutamine,0.5558345313691454
521,GO:0060715,syncytiotrophoblast cell differentiation involved in labyrinthine layer development,0.5558345313691454
522,GO:0021696,cerebellar cortex morphogenesis,0.5558345313691454
523,GO:0002019,regulation of renal output by angiotensin,0.5558345313691454
524,GO:0034769,basement membrane disassembly,0.5558345313691454
525,GO:0090080,positive regulation of MAPKKK cascade by fibroblast growth factor receptor signaling pathway,0.5558345313691454
526,GO:0051799,negative regulation of hair follicle development,0.5558345313691454
527,GO:0021775,smoothened signaling pathway involved in ventral spinal cord interneuron specification,0.5558345313691454
528,GO:0033861,negative regulation of NAD(P)H oxidase activity,0.5558345313691454
529,GO:0070458,cellular detoxification of nitrogen compound,0.5558345313691454
530,GO:0045423,regulation of granulocyte macrophage colony-stimulating factor biosynthetic process,0.5558345313691454
531,GO:0035106,operant conditioning,0.5558345313691454
532,GO:0003331,positive regulation of extracellular matrix constituent secretion,0.5558345313691454
533,GO:0061113,pancreas morphogenesis,0.5558345313691454
534,GO:0001568,blood vessel development,0.5558345313691454
535,GO:0019218,regulation of steroid metabolic process,0.5558345313691454
536,GO:0005594,collagen type IX trimer,0.5558345313691454
537,GO:0033185,dolichol-phosphate-mannose synthase complex,0.5558345313691454
538,GO:0098791,Golgi subcompartment,0.5558345313691454
539,GO:0004167,dopachrome isomerase activity,0.5558345313691454
540,GO:0047023,androsterone dehydrogenase activity,0.5558345313691454
541,GO:0004582,dolichyl-phosphate beta-D-mannosyltransferase activity,0.5558345313691454
542,GO:0001601,peptide YY receptor activity,0.5558345313691454
543,GO:0090722,receptor-receptor interaction,0.5558345313691454
544,GO:0030899,calcium-dependent ATPase activity,0.5558345313691454
545,GO:0005502,11-cis retinal binding,0.5558345313691454
546,GO:0030172,troponin C binding,0.5558345313691454
547,GO:0045523,interleukin-27 receptor binding,0.5558345313691454
548,GO:0042015,interleukin-20 binding,0.5558345313691454
549,GO:0031750,D3 dopamine receptor binding,0.5558345313691454
550,GO:1903829,positive regulation of cellular protein localization,0.5602483021910548
551,GO:0045667,regulation of osteoblast differentiation,0.5667229352466594
552,GO:0120036,plasma membrane bounded cell projection organization,0.5667229352466594
553,GO:1903530,regulation of secretion by cell,0.5740664540205902
554,GO:0050807,regulation of synapse organization,0.5767780225073773
555,GO:0007584,response to nutrient,0.5767780225073773
556,GO:0090184,positive regulation of kidney development,0.5823425133641241
557,GO:0045581,negative regulation of T cell differentiation,0.5823425133641241
558,GO:0003073,regulation of systemic arterial blood pressure,0.5823425133641241
559,GO:0050794,regulation of cellular process,0.588491274582224
560,GO:0005125,cytokine activity,0.6003251027196711
561,GO:0051960,regulation of nervous system development,0.6026981732145473
562,GO:0005246,calcium channel regulator activity,0.6060387624156547
563,GO:0002699,positive regulation of immune effector process,0.6068409205595409
564,GO:0048518,positive regulation of biological process,0.6078086306779793
565,GO:0006139,nucleobase-containing compound metabolic process,0.6078086306779793
566,GO:1901564,organonitrogen compound metabolic process,0.6143946528113285
567,GO:0023014,signal transduction by protein phosphorylation,0.6164276614781622
568,GO:2000145,regulation of cell motility,0.6166031511217401
569,GO:0001658,branching involved in ureteric bud morphogenesis,0.6255495298306253
570,GO:0010863,positive regulation of phospholipase C activity,0.6255495298306253
571,GO:0048545,response to steroid hormone,0.6376275565773019
572,GO:0035296,regulation of tube diameter,0.6395365623243797
573,GO:0097746,regulation of blood vessel diameter,0.6395365623243797
574,GO:0046474,glycerophospholipid biosynthetic process,0.6395365623243797
575,GO:1903038,negative regulation of leukocyte cell-cell adhesion,0.6395365623243797
576,GO:0032101,regulation of response to external stimulus,0.6395365623243797
577,GO:0006812,cation transport,0.6395365623243797
578,GO:0071827,plasma lipoprotein particle organization,0.6395365623243797
579,GO:0045933,positive regulation of muscle contraction,0.6395365623243797
580,GO:1900274,regulation of phospholipase C activity,0.6395365623243797
581,GO:0007187,"G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger",0.6395365623243797
582,GO:2000546,positive regulation of endothelial cell chemotaxis to fibroblast growth factor,0.6395365623243797
583,GO:0033088,negative regulation of immature T cell proliferation in thymus,0.6395365623243797
584,GO:0072189,ureter development,0.6395365623243797
585,GO:0050705,regulation of interleukin-1 alpha secretion,0.6395365623243797
586,GO:0009753,response to jasmonic acid,0.6395365623243797
587,GO:0051414,response to cortisol,0.6395365623243797
588,GO:0003406,retinal pigment epithelium development,0.6395365623243797
589,GO:0060364,frontal suture morphogenesis,0.6395365623243797
590,GO:1901382,regulation of chorionic trophoblast cell proliferation,0.6395365623243797
591,GO:1904044,response to aldosterone,0.6395365623243797
592,GO:0072221,metanephric distal convoluted tubule development,0.6395365623243797
593,GO:0007442,hindgut morphogenesis,0.6395365623243797
594,GO:1902952,positive regulation of dendritic spine maintenance,0.6395365623243797
595,GO:0032100,positive regulation of appetite,0.6395365623243797
596,GO:0071395,cellular response to jasmonic acid stimulus,0.6395365623243797
597,GO:0031077,post-embryonic camera-type eye development,0.6395365623243797
598,GO:0021938,smoothened signaling pathway involved in regulation of cerebellar granule cell precursor cell proliferation,0.6395365623243797
599,GO:0060665,regulation of branching involved in salivary gland morphogenesis by mesenchymal-epithelial signaling,0.6395365623243797
600,GO:0060264,regulation of respiratory burst involved in inflammatory response,0.6395365623243797
601,GO:0019626,short-chain fatty acid catabolic process,0.6395365623243797
602,GO:0060268,negative regulation of respiratory burst,0.6395365623243797
603,GO:0002018,renin-angiotensin regulation of aldosterone production,0.6395365623243797
604,GO:0048295,positive regulation of isotype switching to IgE isotypes,0.6395365623243797
605,GO:0072025,distal convoluted tubule development,0.6395365623243797
606,GO:0044691,tooth eruption,0.6395365623243797
607,GO:0032097,positive regulation of response to food,0.6395365623243797
608,GO:0035469,determination of pancreatic left/right asymmetry,0.6395365623243797
609,GO:0018916,nitrobenzene metabolic process,0.6395365623243797
610,GO:0046010,"positive regulation of circadian sleep/wake cycle, non-REM sleep",0.6395365623243797
611,GO:1904849,positive regulation of cell chemotaxis to fibroblast growth factor,0.6395365623243797
612,GO:0072021,ascending thin limb development,0.6395365623243797
613,GO:1903596,regulation of gap junction assembly,0.6395365623243797
614,GO:1990809,endoplasmic reticulum tubular network membrane organization,0.6395365623243797
615,GO:0021979,hypothalamus cell differentiation,0.6395365623243797
616,GO:0042501,serine phosphorylation of STAT protein,0.6395365623243797
617,GO:0097411,hypoxia-inducible factor-1alpha signaling pathway,0.6395365623243797
618,GO:0072218,metanephric ascending thin limb development,0.6395365623243797
619,GO:0051387,negative regulation of neurotrophin TRK receptor signaling pathway,0.6395365623243797
620,GO:0010701,positive regulation of norepinephrine secretion,0.6395365623243797
621,GO:0042998,positive regulation of Golgi to plasma membrane protein transport,0.6395365623243797
622,GO:0098796,membrane protein complex,0.6395365623243797
623,GO:0031501,mannosyltransferase complex,0.6395365623243797
624,GO:0008282,inward rectifying potassium channel,0.6395365623243797
625,GO:0070110,ciliary neurotrophic factor receptor complex,0.6395365623243797
626,GO:0005085,guanyl-nucleotide exchange factor activity,0.6395365623243797
627,GO:0008188,neuropeptide receptor activity,0.6395365623243797
628,GO:0008233,peptidase activity,0.6395365623243797
629,GO:0005105,type 1 fibroblast growth factor receptor binding,0.6395365623243797
630,GO:0031749,D2 dopamine receptor binding,0.6395365623243797
631,GO:0038064,collagen receptor activity,0.6395365623243797
632,GO:0015093,ferrous iron transmembrane transporter activity,0.6395365623243797
633,GO:0007595,lactation,0.639992234135738
634,GO:0050704,regulation of interleukin-1 secretion,0.639992234135738
