,disease_name,disease_num_significant,disease_top_10,lci_jaccard_sim,lci_num_significant,lci_top_10
C1859117,Recurrent pulmonary infections,139,"{'B cell receptor signaling pathway', 'immune system process', 'B cell activation', 'immune response', 'cell activation', 'protein binding', 'response to stimulus', 'positive regulation of response to stimulus', 'cell surface receptor signaling pathway', 'adaptive immune response'}",0.13738019169329074,217,"{'cell surface receptor signaling pathway', 'immune response-activating cell surface receptor signaling pathway', 'immune response-activating signal transduction', 'signal transduction', 'positive regulation of response to stimulus', 'positive regulation of immune system process', 'thioesterase binding', 'immune response-regulating signaling pathway', 'kinase binding', 'positive regulation of immune response'}"
C0003126,Anosmia,57,"{'cell motility', 'locomotion', 'fibroblast growth factor receptor signaling pathway', 'movement of cell or subcellular component', 'fibroblast growth factor receptor binding', 'tissue morphogenesis', 'lipid modification', 'system development', 'chemorepellent activity', 'regulation of developmental growth'}",0.1377245508982036,133,"{'positive regulation of cellular process', 'protein tyrosine kinase activity', 'substance P receptor binding', 'transmembrane receptor protein tyrosine kinase activity', 'cell migration', 'tachykinin receptor signaling pathway', 'signal transduction', 'cell surface receptor signaling pathway', 'fibroblast growth factor-activated receptor activity', 'neurokinin receptor binding'}"
C0263401,Cutis marmorata,525,"{'embryonic morphogenesis', 'tube morphogenesis', 'trabecula morphogenesis', 'multicellular organismal process', 'developmental process', 'ventricular trabecula myocardium morphogenesis', 'positive regulation of cardiac epithelial to mesenchymal transition', 'anatomical structure development', 'heart trabecula morphogenesis', 'positive regulation of epithelial to mesenchymal transition'}",0.2812920592193809,427,"{'regulation of cell communication', 'extracellular matrix', 'positive regulation of cell communication', 'regulation of multicellular organismal development', 'regulation of signal transduction', 'positive regulation of developmental process', 'regulation of cell differentiation', 'regulation of developmental process', 'extracellular region', 'regulation of signaling'}"
C2364082,Sense of smell impaired,85,"{'phosphatidylinositol-3-phosphate biosynthetic process', 'phosphatidylinositol bisphosphate kinase activity', 'fibroblast growth factor receptor signaling pathway', 'phosphatidylinositol kinase activity', 'animal organ development', '1-phosphatidylinositol-3-kinase activity', 'developmental process', 'anatomical structure development', 'regulation of developmental growth', 'phosphatidylinositol-4,5-bisphosphate 3-kinase activity'}",0.13793103448275862,47,"{'positive regulation of ERK1 and ERK2 cascade', 'transmembrane receptor protein kinase activity', 'substance P receptor binding', 'transmembrane receptor protein tyrosine kinase activity', 'tachykinin receptor signaling pathway', 'protein binding', 'fibroblast growth factor binding', 'regulation of biological process', 'fibroblast growth factor-activated receptor activity', 'neurokinin receptor binding'}"
C0239946,"Fibrosis, Liver",78,"{'cell projection organization', 'ciliary basal body', 'plasma membrane bounded cell projection organization', 'cilium', 'organelle assembly', 'cell projection assembly', 'cilium assembly', 'cilium organization', 'plasma membrane bounded cell projection assembly', 'non-motile cilium assembly'}",0.04838709677419355,117,"{'positive regulation of T cell proliferation', 'phosphorus metabolic process', 'positive regulation of biological process', 'cytokine-mediated signaling pathway', 'protein kinase binding', 'T-helper 1 type immune response', 'positive regulation of immune system process', 'positive regulation of cytokine biosynthetic process', 'regulation of cytokine biosynthetic process', 'cell surface receptor signaling pathway'}"
C0220981,Metabolic acidosis,265,"{'mitochondrial matrix', 'small molecule catabolic process', 'carboxylic acid metabolic process', 'coenzyme binding', 'small molecule metabolic process', 'oxoacid metabolic process', 'mitochondrial part', 'organic acid metabolic process', 'drug metabolic process', 'monocarboxylic acid metabolic process'}",0.07061503416856492,205,"{'positive regulation of cellular process', 'ubiquitin-like protein ligase binding', 'protein polyubiquitination', 'organic substance catabolic process', 'cytosol', 'cytoplasmic part', 'ubiquitin protein ligase binding', 'protein binding', 'ubiquitin-dependent protein catabolic process', 'cellular catabolic process'}"
C0596263,Carcinogenesis,83,"{'regulation of protein serine/threonine kinase activity', 'regulation of cell aging', 'positive regulation of cell morphogenesis involved in differentiation', 'regulation of cellular response to stress', 'regulation of protein kinase activity', 'regulation of protein phosphorylation', 'positive regulation of developmental process', 'regulation of cellular senescence', 'regulation of MAPK cascade', 'regulation of cell morphogenesis involved in differentiation'}",0.1274131274131274,209,"{'phosphorylation', 'regulation of protein kinase activity', 'regulation of protein phosphorylation', 'kinase activity', 'protein phosphorylation', 'regulation of phosphorylation', 'phosphotransferase activity, alcohol group as acceptor', 'regulation of kinase activity', 'protein kinase activity', 'kinase binding'}"
C0234632,Reduced visual acuity,102,"{'system process', 'detection of external stimulus', 'nervous system process', 'detection of visible light', 'detection of light stimulus', 'visual perception', 'detection of abiotic stimulus', 'sensory perception of light stimulus', 'response to light stimulus', 'sensory perception'}",0.08421052631578947,516,"{'synapse', 'neuron part', 'synapse part', 'cell projection part', 'cytosol', 'regulation of catalytic activity', 'signal transduction', 'response to chemical', 'regulation of transferase activity', 'plasma membrane bounded cell projection part'}"
C4021254,Cutaneous finger syndactyly,64,"{'morphogenesis of an epithelium', 'anatomical structure morphogenesis', 'pattern specification process', 'regulation of transcription, DNA-templated', 'regulation of nucleic acid-templated transcription', 'embryonic morphogenesis', 'prostate gland epithelium morphogenesis', 'tissue morphogenesis', 'developmental process', 'anatomical structure development'}",0.07612456747404844,247,"{'transforming growth factor beta receptor binding', 'cell-cell adhesion', 'adherens junction organization', 'cell proliferation involved in kidney development', 'SMAD protein signal transduction', 'positive regulation of pathway-restricted SMAD protein phosphorylation', 'regulation of pathway-restricted SMAD protein phosphorylation', 'receptor serine/threonine kinase binding', 'BMP receptor binding', 'transmembrane receptor protein serine/threonine kinase binding'}"
C1843367,Poor school performance,1961,"{'organelle part', 'cellular_component', 'organelle', 'cell part', 'cellular process', 'intracellular part', 'developmental process', 'anatomical structure development', 'molecular_function', 'biological_process'}",0.2659914712153518,2789,"{'organelle part', 'positive regulation of cellular process', 'positive regulation of biological process', 'positive regulation of metabolic process', 'protein-containing complex', 'positive regulation of macromolecule metabolic process', 'protein binding', 'intracellular organelle part', 'cellular process', 'enzyme binding'}"
C4020958,Rough bone trabeculation,132,"{'telomere maintenance via telomere lengthening', 'telomerase RNA binding', 'box H/ACA telomerase RNP complex', 'telomerase holoenzyme complex', 'telomere maintenance', 'RNA-dependent DNA biosynthetic process', 'telomere maintenance via telomerase', 'chromosome organization', 'anatomical structure homeostasis', 'telomere organization'}",0.010362694300518135,63,"{'positive regulation of nitrogen compound metabolic process', 'extracellular vesicle', 'positive regulation of cellular protein metabolic process', 'positive regulation of macromolecule metabolic process', 'integrin binding', 'positive regulation of cellular metabolic process', 'extracellular exosome', 'collagen binding', 'extracellular matrix structural constituent', 'tumor necrosis factor receptor binding'}"
C2937358,Cerebral Hemorrhage,741,"{'positive regulation of cell migration', 'cell surface receptor signaling pathway', 'regulation of locomotion', 'regulation of cellular component movement', 'regulation of response to stimulus', 'regulation of cell migration', 'regulation of multicellular organismal process', 'regulation of cell motility', 'positive regulation of cellular component movement', 'positive regulation of cell motility'}",0.21875,507,"{'organic substance metabolic process', 'metabolic process', 'ERBB signaling pathway', 'intracellular organelle part', 'intracellular organelle lumen', 'positive regulation of cell population proliferation', 'epidermal growth factor receptor signaling pathway', 'membrane-enclosed lumen', 'organelle lumen', 'interspecies interaction between organisms'}"
